-56976.3	0
-56974.2	0.000367347
-56967.4	0.000734694
-56955.9	0.00110204
-56939.9	0.00146939
-56919.4	0.00183673
-56894.3	0.00220408
-56864.7	0.00257143
-56830.4	0.00293878
-56791.3	0.00330612
-56747.5	0.00367347
-56698.9	0.00404082
-56645.5	0.00440816
-56587.2	0.00477551
-56524	0.00514286
-56455.7	0.0055102
-56382.4	0.00587755
-56303.9	0.0062449
-56222.1	0.00661224
-56139	0.00697959
-56063.1	0.00734694
-56004	0.00771429
-55966.5	0.00808163
-55954.6	0.00844898
-55968	0.00881633
-56003.3	0.00918367
-56056	0.00955102
-56121.2	0.00991837
-56194.9	0.0102857
-56274.7	0.0106531
-56359.6	0.0110204
-56450.3	0.0113878
-56548.9	0.0117551
-56659.9	0.0121224
-56786.6	0.0124898
-56934.9	0.0128571
-57109.9	0.0132245
-57314.4	0.0135918
-57554.4	0.0139592
-57834.7	0.0143265
-58158.6	0.0146939
-58528	0.0150612
-58943.5	0.0154286
-59404.5	0.0157959
-59908.4	0.0161633
-60452	0.0165306
-61035.5	0.016898
-61663.3	0.0172653
-62277.8	0.0176327
-62627.7	0.018
-62678.1	0.0186566
-62578.4	0.0193131
-62537.1	0.0199697
-62569.4	0.0206263
-62657.2	0.0212828
-62785.2	0.0219394
-62943.1	0.022596
-63122.8	0.0232525
-63318.5	0.0239091
-63527.6	0.0245657
-63750	0.0252222
-63988.4	0.0258788
-64247.5	0.0265354
-64533.8	0.0271919
-64854.2	0.0278485
-65214.1	0.0285051
-65616.7	0.0291616
-66061.6	0.0298182
-66544.6	0.0304747
-67057.7	0.0311313
-67590.9	0.0317879
-68133.7	0.0324444
-68676.2	0.033101
-69210.5	0.0337576
-69730.7	0.0344141
-70233.2	0.0350707
-70716.2	0.0357273
-71178.9	0.0363838
-71621.6	0.0370404
-72045	0.037697
-72450	0.0383535
-72837.6	0.0390101
-73209	0.0396667
-73564.9	0.0403232
-73906.5	0.0409798
-74234.5	0.0416364
-74549.7	0.0422929
-74852.9	0.0429495
-75145.1	0.0436061
-75427.2	0.0442626
-75699.6	0.0449192
-75962.8	0.0455758
-76217.1	0.0462323
-76462.8	0.0468889
-76700.3	0.0475455
-76929.7	0.048202
-77151.3	0.0488586
-77365.3	0.0495152
-77572	0.0501717
-77771.5	0.0508283
-77964	0.0514848
-78149.6	0.0521414
-78328.4	0.052798
-78500.5	0.0534545
-78666.1	0.0541111
-78825.2	0.0547677
-78977.8	0.0554242
-79124.1	0.0560808
-79264.2	0.0567374
-79398	0.0573939
-79525.5	0.0580505
-79647	0.0587071
-79762.4	0.0593636
-79871.8	0.0600202
-79975.3	0.0606768
-80073	0.0613333
-80165	0.0619899
-80251.5	0.0626465
-80332.6	0.063303
-80408.5	0.0639596
-80479.5	0.0646162
-80545.6	0.0652727
-80607.3	0.0659293
-80664.6	0.0665859
-80718	0.0672424
-80767.6	0.067899
-80813.7	0.0685556
-80856.7	0.0692121
-80896.8	0.0698687
-80934.3	0.0705253
-80969.5	0.0711818
-81002.7	0.0718384
-81034.1	0.0724949
-81063.9	0.0731515
-81092.5	0.0738081
-81120	0.0744646
-81146.5	0.0751212
-81172.4	0.0757778
-81197.7	0.0764343
-81222.5	0.0770909
-81246.9	0.0777475
-81270.6	0.078404
-81295.2	0.0790606
-81318.7	0.0797172
-81343.5	0.0803737
-81341.6	0.0810303
-81366.3	0.0816869
-81443.7	0.0823434
-81480.1	0.083
