2.000E-01	3.520E-05	7.957E-04	1.56E-04	1.014E-05
5.000E-01	8.800E-05	1.989E-03	3.90E-04	2.539E-05
1.000E+00	1.760E-04	3.977E-03	7.81E-04	5.122E-05
2.000E+00	3.520E-04	7.904E-03	1.56E-03	1.067E-04
5.000E+04	8.800E+00	2.099E+02	7.81E+01	5.268E+04
1.000E+05	1.760E+01	4.204E+02	1.62E+02	2.166E+05
2.000E+05	3.520E+01	8.425E+02	3.28E+02	8.774E+05
5.000E+05	8.800E+01	2.109E+03	8.38E+02	5.688E+06
1.000E+06	1.760E+02	4.219E+03	1.66E+03	2.328E+07
