1100.51	0
1100.6	0.000367347
1100.88	0.000734694
1101.34	0.00110204
1101.99	0.00146939
1102.82	0.00183673
1103.84	0.00220408
1105.05	0.00257143
1106.45	0.00293878
1108.04	0.00330612
1109.83	0.00367347
1111.81	0.00404082
1114	0.00440816
1116.4	0.00477551
1119	0.00514286
1121.82	0.0055102
1124.86	0.00587755
1128.13	0.0062449
1131.63	0.00661224
1135.37	0.00697959
1139.36	0.00734694
1143.6	0.00771429
1148.09	0.00808163
1152.84	0.00844898
1157.86	0.00881633
1163.18	0.00918367
1168.85	0.00955102
1174.95	0.00991837
1181.51	0.0102857
1188.44	0.0106531
1195.62	0.0110204
1202.84	0.0113878
1209.71	0.0117551
1215.02	0.0121224
1216.86	0.0124898
1209.5	0.0128571
1175.92	0.0132245
1093.17	0.0135918
957.729	0.0139592
793.304	0.0143265
627.162	0.0146939
474.629	0.0150612
342.196	0.0154286
232.167	0.0157959
145.204	0.0161633
83.0288	0.0165306
49.8313	0.016898
40.7963	0.0172653
40.5847	0.0176327
40.8669	0.018
41.2551	0.0186566
41.5433	0.0193131
41.7262	0.0199697
41.8029	0.0206263
41.7822	0.0212828
41.6741	0.0219394
41.4905	0.022596
41.2429	0.0232525
40.9429	0.0239091
40.6007	0.0245657
40.2254	0.0252222
39.8246	0.0258788
39.4047	0.0265354
38.9707	0.0271919
38.5266	0.0278485
38.0755	0.028505
37.6197	0.0291616
37.1611	0.0298182
36.701	0.0304747
36.2404	0.0311313
35.7799	0.0317879
35.3199	0.0324444
34.8607	0.033101
34.4023	0.0337576
33.9448	0.0344141
33.4881	0.0350707
33.032	0.0357273
32.5761	0.0363838
32.1203	0.0370404
31.6642	0.037697
31.2073	0.0383535
30.7491	0.0390101
30.2892	0.0396667
29.8269	0.0403232
29.3617	0.0409798
28.8928	0.0416364
28.4198	0.0422929
27.9417	0.0429495
27.458	0.0436061
26.9678	0.0442626
26.4704	0.0449192
25.9651	0.0455758
25.4511	0.0462323
24.9277	0.0468889
24.3942	0.0475455
23.8499	0.048202
23.2942	0.0488586
22.7267	0.0495152
22.1471	0.0501717
21.5552	0.0508283
20.951	0.0514848
20.3347	0.0521414
19.7067	0.052798
19.0679	0.0534545
18.42	0.0541111
17.7653	0.0547677
17.1072	0.0554242
16.45	0.0560808
15.7993	0.0567374
15.1622	0.0573939
14.5476	0.0580505
13.9659	0.0587071
13.4299	0.0593636
12.9537	0.0600202
12.5529	0.0606768
12.2433	0.0613333
12.0391	0.0619899
11.952	0.0626465
11.9882	0.063303
12.1478	0.0639596
12.4235	0.0646162
12.8014	0.0652727
13.2617	0.0659293
13.7805	0.0665859
14.3305	0.0672424
14.8827	0.067899
15.4068	0.0685556
15.8716	0.0692121
16.2459	0.0698687
16.4981	0.0705253
16.5964	0.0711818
16.5124	0.0718384
16.2179	0.0724949
15.6868	0.0731515
14.9006	0.0738081
13.8455	0.0744646
12.519	0.0751212
10.9331	0.0757778
9.12718	0.0764343
7.18666	0.0770909
5.34355	0.0777475
4.15255	0.078404
4.34449	0.0790606
5.82945	0.0797172
7.83126	0.0803737
9.76023	0.0810303
11.2224	0.0816869
12.6006	0.0823434
0	0.083
